,id,app_size_bytes,app_price,app_rating_count,app_rating,app_content_rating,app_genre,app_total_supported_langs
559,385957032,83138560,0,200,3.5,4+,Business,1
560,386098453,104387584,0,16772,4.5,4+,Social Networking,3
561,386239683,77139968,0.99,9,4,4+,Games,5
562,386241770,28566528,0.99,2113,3.5,4+,Games,1
563,386505750,7990272,0,794,4,12+,News,1
565,386592716,122979328,0,8939,4,4+,Lifestyle,29
566,387109554,32918528,0,308,3.5,17+,Utilities,1
567,387310377,4034560,0,5,2,4+,Education,2
568,387428400,624107810,0.99,326482,5,12+,Games,13
569,387682726,309673984,0,3801,4,4+,Shopping,1
570,387893495,123541504,0,209,3.5,4+,Games,1
571,388130466,27619328,0.99,33868,4.5,4+,Games,1
573,388336485,30441472,0.99,13741,3.5,9+,Entertainment,1
574,388389451,100551680,0,18418,4.5,4+,Reference,16
575,388459613,209295360,4.99,21,1.5,4+,Health & Fitness,1
576,388462078,270729216,4.99,1588,3.5,4+,Games,7
577,388491656,140803072,0,8094,3,4+,Travel,1
578,388497605,17235968,0,1652,3,4+,Utilities,32
579,388624839,98450432,0.99,5482,4.5,4+,Productivity,14
580,388633565,685733888,13.99,611,4.5,12+,Medical,1
581,388838723,64041984,0,26697,4.5,4+,Utilities,1
582,388932995,106115072,0,317,4,17+,Lifestyle,1
583,389204861,444821504,4.99,14202,3.5,12+,Games,10
585,389359495,106445824,0,2064,2.5,4+,Education,32
586,389481236,72941568,0,746,4.5,4+,Utilities,1
587,389543438,30711808,0.99,0,0,12+,Entertainment,1
588,389638243,59248640,0,52642,3.5,17+,Social Networking,31
589,389781154,131428352,0,27317,2.5,4+,Sports,1
590,389784247,40472576,4.99,76,4,4+,Education,5
591,389801252,113954816,0,2161558,4.5,12+,Photo & Video,29
592,390017969,32130048,4.99,2554,4.5,4+,Productivity,17
593,390109631,35359744,0.99,1058,3.5,4+,Games,1
594,390422167,812010496,1.99,10382,4,4+,Games,6
595,390523040,3700705,0.99,1428,3.5,4+,Games,1
597,390577714,92392448,0,3134,2.5,4+,Entertainment,1
598,391071343,64325632,0,596,2.5,4+,Entertainment,3
599,391297152,511094784,4.99,4378,4.5,9+,Games,1
600,391304000,25960448,4.99,280,4,4+,Navigation,6
601,391432693,58826752,4.99,1045,4,4+,Entertainment,7
602,391767653,25309184,0,1110,4.5,17+,Utilities,31
603,391855805,39446528,4.99,11154,4.5,4+,Games,3
604,391947489,24419328,0,0,0,4+,Medical,3
605,391965015,209245184,0,258,2,17+,Finance,1
606,392084834,106458112,0.99,44567,4.5,4+,Games,1
607,392186427,116247552,0,3818,2.5,4+,Sports,1
608,392188745,117406720,9.99,7562,4.5,4+,Productivity,7
609,392198579,36942848,2.99,120,4.5,4+,Book,1
611,392252535,56954817,4.99,206,3,4+,Games,1
612,392408028,10432512,4.99,1755,4.5,17+,Food & Drink,16
613,392538848,29494272,1.99,1037,4.5,4+,Photo & Video,13
614,392788790,124710912,2.99,4755,4,9+,Games,1
615,392790924,46872576,0,825,3.5,4+,Business,1
616,392796698,66864128,0,28260,4.5,4+,Social Networking,14
617,392899425,154910720,0,306,3.5,12+,Finance,2
618,392915994,97562624,0,32527,4.5,4+,Games,1
619,392988420,70325248,0,103655,5,4+,Shopping,1
620,393313223,98820096,6.99,15981,4.5,4+,Productivity,9
621,393328150,147001344,0,15593,4.5,4+,Shopping,1
623,393670998,152671232,2.99,206,4,17+,Reference,3
624,393765873,235160576,0,786,3.5,17+,Entertainment,2
626,393989284,26029056,1.99,1207,4.5,4+,Education,1
627,394057299,275481600,2.99,6879,4.5,9+,Games,1
628,394075284,145140736,0,5683,4,12+,Entertainment,1
629,394342281,3174400,0.99,0,0,4+,Social Networking,2
630,394732447,1269152768,4.99,5059,4,4+,Games,8
631,395042892,189514752,4.99,10158,4.5,4+,Health & Fitness,31
632,395096736,131723264,0,291,4,17+,Travel,1
633,395148744,8069120,1.99,31,3,4+,Weather,1
634,395545555,129167360,0,35981,4,12+,Shopping,1
635,395627741,53805056,0.99,14493,4.5,12+,Games,1
636,395680819,39790592,2.99,853,4,17+,Entertainment,11
637,395893124,68668416,0,990,3,12+,Entertainment,1
638,395898626,88601600,0,676,3,12+,Entertainment,1
639,395979574,91588608,0,128739,4.5,4+,Games,3
640,396082453,71177216,2.99,1556,4.5,4+,Utilities,11
641,396085661,191455232,4.99,12331,4.5,4+,Games,5
643,396224808,35518464,3.99,22,4.5,4+,Education,2
644,396669943,29303808,0.99,6527,4,12+,Games,1
646,396837225,42482779,0.99,13049,4.5,12+,Games,1
647,396885309,92997632,0,3692,3.5,12+,News,1
648,397049430,88879104,2.99,41446,4.5,4+,Games,1
649,397533889,23296000,0,8221,4.5,4+,Shopping,1
650,397836467,50085888,0.99,36190,4.5,4+,Games,1
651,397951063,83214336,0.99,14491,4.5,4+,Games,1
653,398129933,84945920,0,99244,4.5,4+,Utilities,11
654,398166286,3833856,0,0,0,17+,Social Networking,1
656,398329664,710486016,0,75714,4,4+,Games,1
657,398348506,22577152,0.99,35161,4.5,9+,Games,1
659,398436747,48590848,0,11875,4.5,4+,Health & Fitness,1
660,398453262,160764928,0,122,2.5,17+,Finance,1
661,398596699,85515264,0,1083,2,17+,Lifestyle,4
662,398687544,1319796736,2.99,1575,3.5,12+,Games,1
663,398860966,165394432,1.99,24,3.5,4+,Games,8
665,398954883,56609792,0,53,4,4+,Weather,2
666,398975927,195406848,2.99,739,3.5,4+,Games,1
667,399355755,136184832,0,100477,4,4+,Lifestyle,1
668,399363156,114878464,0,718,4,12+,News,1
669,399452287,155593728,0,16849,4.5,4+,Reference,12
670,399608199,251711488,0,192,1.5,4+,Finance,1
672,399804936,51665920,4.99,7,5,12+,Education,5
673,400213892,34992128,3.99,1114,4.5,4+,Games,1
675,400666114,34405376,6.99,1218,4,4+,Music,12
678,400882072,59663360,0.99,9948,4.5,4+,Games,1
679,400971700,7497728,0.99,528,4,4+,Utilities,1
680,401301276,119131136,4.99,4675,4.5,4+,Games,1
681,401626263,243776512,0,22302,4,4+,Travel,29
682,401643317,34397184,5.99,3849,4,4+,Productivity,2
683,401644893,83928064,0,233,4,12+,News,1
684,401746066,9784320,0,1798,4.5,4+,Travel,1
685,401818935,43338752,7.99,916,4.5,4+,Business,10
686,402012828,95949824,0.99,2956,4.5,17+,Utilities,32
687,402370879,410202112,4.99,21648,4,4+,Games,8
688,402422247,30382080,2.99,5163,4.5,4+,Reference,11
689,402614251,17178624,0.99,49,4.5,4+,Entertainment,2
690,403037266,70262784,0,6081,4.5,4+,Weather,1
691,403090531,11911065,0.99,4401,5,9+,Games,1
692,403684733,157370368,2.99,2231,4.5,17+,Social Networking,30
693,403858572,163801088,0,327025,4.5,4+,Games,13
694,404086528,475697678,4.99,10463,4,9+,Games,1
695,404095058,9458688,1.99,28672,4.5,4+,Games,1
696,404299862,67922944,3.99,4716,4.5,12+,Health & Fitness,1
697,404405151,118435840,1.99,6278,3.5,9+,Games,1
698,404529222,43611136,0,0,0,4+,Shopping,2
699,404553553,23447492,2.99,8304,4.5,4+,Games,1
700,404593641,101873664,0,15984,3,9+,Entertainment,1
701,404990064,93429760,1.99,5079,4.5,4+,Education,1
702,405338085,132141056,0,2416,4.5,4+,Music,12
703,405548206,38540288,0,36,4,17+,Social Networking,4
704,405622181,979909632,4.99,8165,3.5,4+,Games,8
706,405667771,90725376,0,7446,4,12+,Entertainment,1
707,405743220,122429440,0.99,26419,4,9+,Games,1
708,405891908,12783616,0.99,208,4,17+,Entertainment,1
710,406239138,63474688,3.99,7565,3.5,17+,Utilities,28
712,406541444,22227968,1.99,3040,4.5,4+,Photo & Video,4
713,406719683,145240064,0,145549,4.5,17+,Travel,1
714,406732590,10426368,4.99,835,4.5,17+,Food & Drink,16
716,407262212,4278742,1.99,4262,4.5,4+,Finance,6
717,407375789,21371904,1.99,219,4,4+,Utilities,1
719,407558537,273259520,0,56110,4.5,4+,Finance,2
720,407690035,79332352,0,32341,4.5,12+,Travel,6
721,407707744,655987075,4.99,1419,4,12+,Games,1
724,407838198,188030976,2.99,3303,4.5,4+,Education,1
727,407925512,123563008,0,2058,4,17+,Entertainment,3
728,407949800,192136192,7.99,990,4,9+,Games,6
729,407976815,39835648,2.99,1986,4,17+,Entertainment,11
730,408233979,8773632,1.99,8981,4.5,9+,Games,1
731,408854559,183409664,4.99,554,4.5,4+,Games,6
732,409128287,92966912,0,8176,5,12+,News,1
733,409157308,104406016,4.99,53,2,4+,Food & Drink,1
734,409299054,10469376,0.99,6,1,4+,Photo & Video,2
735,409362880,23792640,0,8,3,4+,Finance,1
736,409395695,60144640,0,467,4,4+,Health & Fitness,1
737,409563112,154600448,0,2394,4,17+,Entertainment,2
738,409605521,33914880,0.99,287,4.5,12+,Health & Fitness,3
741,409838725,123070464,0,28189,4.5,4+,Photo & Video,22
742,409869453,13852672,2.99,868,4.5,12+,Navigation,21
743,409890132,60013568,0.99,4094,4.5,4+,Games,1
744,410031728,82395136,2.99,3152,4.5,4+,Entertainment,34
745,410089731,57810944,2.99,2950,4.5,4+,Health & Fitness,12
746,410148139,14232576,3.99,3245,4,4+,Weather,1
747,410229362,16949248,0.99,9341,4.5,12+,Games,1
748,410315894,21079040,0,981,2.5,4+,Education,8
749,410319945,27227934,0.99,735,4,4+,Games,1
750,410351918,124150784,2.99,15116,4.5,4+,Health & Fitness,31
751,410395246,233533440,0,39638,4.5,4+,Productivity,33
752,410896080,20168704,0,7256,3,12+,Entertainment,19
753,411206394,10058752,1.99,12590,4.5,4+,Utilities,14
754,411430426,198701056,2.99,13258,4.5,12+,Games,4
755,411608323,813500416,6.99,0,0,4+,Reference,1
756,411711646,13778944,2.99,331,4.5,4+,Reference,3
757,411766326,120382464,0,1777,3,4+,Education,4
758,411843682,29369344,0.99,554,4.5,4+,Photo & Video,31
759,411930498,75874304,0,7535,4,4+,Sports,3
760,412223222,233934848,0,2622,3.5,4+,Sports,1
761,412395632,136668160,0,2340,4,17+,Entertainment,2
762,412403556,44099584,0,823,4.5,12+,Entertainment,3
763,412792865,25606144,1.99,261,4,4+,Sports,1
765,413246702,8161280,1.99,0,0,4+,News,1
766,413423472,247508992,0.99,29739,4.5,9+,Games,1
767,413487517,125665280,0,0,0,4+,Navigation,1
768,413511993,22879232,4.99,1359,3,4+,Weather,1
769,413515229,210538496,6.99,6001,4.5,4+,Productivity,16
770,413618155,61166592,0,10,3,4+,Food & Drink,1
771,413936865,87593984,0,4188,4.5,4+,Education,1
772,413993350,156446720,0,89,4,4+,Lifestyle,3
773,414002091,5800960,1.99,513,4,4+,Photo & Video,1
774,414113282,10110976,0,1329,3,17+,Finance,2
775,414245413,242618368,0,361,3.5,17+,Shopping,2
776,414430589,79696896,0,3768,4,17+,Entertainment,1
777,414478124,182624256,0,34584,4.5,12+,Social Networking,21
778,414603431,154551296,0,745,3.5,4+,Music,3
779,414706506,65281024,0,26786,3.5,4+,Reference,59
780,414834813,48323584,3.99,1911,4,9+,News,1
781,414835676,106427392,1.99,1393,4.5,4+,Games,16
782,415069562,22515712,2.99,430,4.5,9+,Games,1
783,415138546,18358272,1.99,193,4.5,4+,Games,1
786,415468221,7100416,0.99,7,4.5,4+,Utilities,2
787,415606289,107184128,0,84,4.5,4+,Lifestyle,2
788,415842508,54815744,0,116,4,17+,Lifestyle,1
789,415850124,65495040,2.99,4352,4.5,4+,Photo & Video,8
791,416023011,150791168,0,126948,4.5,4+,Utilities,2
792,416048305,142101504,0,6478,5,4+,Photo & Video,5
793,416345444,78565376,0,31116,4,4+,Entertainment,13
794,416457422,78774272,0,248,3,4+,Utilities,2
796,416981420,425657344,4.99,3326,5,9+,Health & Fitness,5
797,417200582,160313344,0,100,4.5,12+,Shopping,1
798,417352269,100336640,0,102,4.5,4+,Productivity,2
799,417373312,64342016,0.99,3662,4.5,4+,Entertainment,8
800,417817520,30252032,0.99,219418,4.5,4+,Games,6
801,417906074,10514432,3.99,2293,4.5,4+,Weather,1
802,418075935,85283840,0,16979,4.5,12+,Sports,8
803,418987775,101735424,0,110420,4.5,12+,Music,14
804,419135449,52618240,1.99,4719,4,4+,Lifestyle,23
805,419261235,79730688,0,157,5,17+,Utilities,3
807,419411014,8029184,0.99,1537,4.5,4+,Education,1
808,419724490,31544320,0,29,3.5,4+,Food & Drink,2
809,419805549,112928768,0,2270,4.5,12+,Utilities,3
810,420009108,65921024,0,1724546,4.5,9+,Games,1
811,420635506,138319872,0,170843,4.5,4+,Games,1
812,420636551,226899968,0,70122,4.5,4+,Games,1
813,420859056,70041600,4.99,1887,3,4+,Lifestyle,4
814,421167112,301896704,0,293857,4.5,4+,Games,8
815,421168738,15154176,19.99,193,4.5,4+,Sports,1
816,421254504,55030784,0,131695,4.5,4+,Music,12
817,421547368,209462272,0,47506,3.5,4+,Entertainment,1
819,421894356,6615040,2.99,2261,4.5,4+,News,1
820,421988577,46864078,0.99,26,3,4+,Games,1
821,421998342,73111552,0,56399,4,4+,Entertainment,13
822,422366403,113787904,0,5987,2.5,12+,Entertainment,1
823,422667065,124720128,0,414803,4.5,12+,Games,1
824,422689480,236067840,0,135962,4,4+,Productivity,56
825,422845617,4324352,1.99,0,0,4+,Photo & Video,2
826,423084029,224955392,0,549,4.5,4+,Lifestyle,2
828,423198259,43033600,9.99,10619,5,4+,Games,3
829,423246594,113078272,0,13572,3,4+,Sports,1
830,423443665,60426240,2.99,149,3.5,4+,Reference,1
831,423492040,14495744,7.99,249,4.5,4+,Productivity,6
832,423514795,86083584,0,152,2.5,12+,Finance,1
833,423855879,30275615,2.99,1073,4,4+,Games,6
835,424123969,140165120,0.99,9763,4.5,4+,Games,1
836,424216726,81287168,0,60490,4,4+,Lifestyle,22
837,424229589,139853824,1.99,2552,4.5,4+,Games,1
838,424591347,290695168,14.99,1378,4.5,9+,Games,8
839,424598114,185606144,0,38,3,17+,Shopping,1
840,424881832,31635456,0,299,4.5,12+,News,2
841,424912055,212580352,3.99,5362,4.5,12+,Games,2
842,425073498,132968448,5.99,6109,4.5,4+,Entertainment,13
843,425349261,133134336,0,4263,4.5,17+,News,2
845,425996445,84909056,0.99,714,4,4+,Photo & Video,7
846,426072035,194308096,4.99,3170,4,4+,Games,9
847,426097375,82982912,0,936,4,17+,Utilities,1
848,426170776,55071744,0,1341,4,9+,Utilities,29
849,426282304,415420416,4.99,4934,4,4+,Games,8
850,426382105,51366912,2.99,9649,4,4+,Education,1
851,426414466,31230976,0,11,4,12+,Shopping,8
852,426415634,164235264,2.99,2493,4,4+,Games,1
854,426747278,742145024,4.99,1888,3.5,4+,Games,1
855,427419772,149715968,4.99,923,4.5,9+,Games,12
856,427457043,80944128,0,65,3.5,17+,Shopping,1
857,427555239,74724352,0,115,2,4+,Travel,2
858,427916203,125872128,0,10278,3.5,4+,Travel,19
859,427941017,165367808,0,624,4,17+,Social Networking,2
860,428845974,113510400,0,177501,4.5,4+,Social Networking,21
861,428970841,36686604,0.99,500,4,9+,Games,1
862,429009175,33714176,0,159735,4,4+,Sports,1
863,429047995,74778624,0,1061624,4.5,12+,Social Networking,27
864,429610587,66599936,0,98344,3.5,17+,Entertainment,2
866,429775439,41109504,0,26278,3,17+,Entertainment,1
867,429851711,14336000,0,35769,4.5,4+,Utilities,1
868,429870273,519446528,9.99,540,4.5,12+,Games,2
869,429885089,139457536,0,224,3.5,4+,Music,3
870,430152294,60313600,0,11665,4,4+,Entertainment,13
871,430200224,35695616,4.99,20951,4,17+,Utilities,10
872,430229059,1824768,1.99,43,4.5,4+,Productivity,1
873,430234732,54476800,16.99,125,4,4+,Productivity,1
874,430616332,29496320,1.99,92,4.5,4+,Book,1
875,430823968,283656192,16.99,857,4,9+,Games,8
876,430856616,4511744,0.99,528,4,4+,Photo & Video,1
877,430920838,27049083,2.99,626,4.5,4+,Games,1
878,431023686,143117312,0,1026,4.5,17+,Shopping,4
879,431033044,19738624,1.99,1403,4.5,17+,Utilities,15
880,431065024,6228992,0.99,117,1,4+,Social Networking,13
881,431229633,99463168,0.99,193,3.5,4+,Games,1
882,431493086,123312128,7.99,896,4,4+,Education,17
883,431865275,4427776,2.99,35,3,4+,Navigation,1
884,431946152,115178496,0,183621,4.5,12+,Games,1
885,432080204,192954368,4.99,616,4.5,4+,Games,5
886,432274380,149436416,0,397,3,17+,Social Networking,1
887,432278816,205664256,47.99,0,0,9+,Reference,2
888,432455516,5999616,0,0,0,17+,Sports,2
890,432504470,345904128,2.99,4866,4.5,4+,Games,3
892,432749907,409732096,2.99,20355,4.5,4+,Games,1
893,432771571,15350784,1.99,6,3.5,4+,Reference,2
894,432791399,62913536,3.99,1855,4.5,4+,Lifestyle,1
895,432849519,947195904,4.99,9741,4.5,12+,Games,3
896,432850619,791146496,13.99,818,3.5,4+,Music,1
897,433156786,30027776,0,458,3.5,4+,Social Networking,2
898,433398108,36758528,0.99,6374,4.5,4+,Photo & Video,21
899,433508740,114268160,0,7569,3.5,4+,Finance,1
900,433592592,96872448,0,76392,4.5,4+,Games,1
901,433596395,28983296,0.99,274,3.5,4+,Games,3
903,433620759,610881536,0,35058,4.5,4+,Games,12
904,433622275,17530880,0,78,4.5,12+,Games,2
905,433671262,58143744,2.99,4748,5,4+,Photo & Video,1
906,433847884,183046144,1.99,12162,4.5,4+,Games,1
907,434209233,86968320,0,2333,4.5,4+,Weather,3
908,434374726,114121728,0,150,4,17+,Shopping,1
909,434826169,64152576,2.99,1006,4,4+,Education,1
910,434832826,79013888,0,1839,4.5,12+,Travel,1
911,434893913,65608704,0,2661,4,4+,Utilities,8
912,435138734,57694208,0,8651,3.5,4+,Education,1
913,435476174,47030272,4.99,460,4.5,4+,Education,1
914,435693872,7558144,1.99,34,5,4+,Productivity,31
915,435728260,31744669,0.99,32,3.5,4+,Education,1
916,435871950,35261440,3.99,863,4.5,12+,Travel,11
917,435883126,21462305,0.99,23,4,4+,Education,1
918,435913585,25382912,1.99,2965,4.5,4+,Photo & Video,8
919,436114747,92432384,0.99,3702,4.5,9+,Photo & Video,1
920,436134867,299294720,2.99,5058,4.5,4+,Games,1
921,436180275,43553792,4.99,0,0,12+,Education,5
922,436491861,105743360,0,258624,5,4+,Food & Drink,2
923,436555490,33743872,2.99,8632,4.5,9+,Games,1
924,436577167,125991936,14.99,1478,3,4+,Photo & Video,1
925,436672029,133053440,0,10647,4,12+,Shopping,18
926,436957087,136421376,0,383,4.5,17+,News,1
927,437025413,67734528,0,320,3.5,4+,Entertainment,1
928,437314677,13512704,0,102,2,9+,Photo & Video,9
930,437818260,26569728,0,8623,4.5,4+,Business,35
931,438314348,16048128,0.99,14361,4.5,9+,Games,1
932,438426078,99607552,0,1670,4.5,12+,Entertainment,1
933,438475005,134786048,4.99,1153,4,4+,Productivity,11
934,438865278,119247872,0,1103,3.5,4+,Shopping,2
935,439176506,4849664,0.99,11,4.5,4+,Business,2
937,439438619,141322240,0,8683,4,4+,Photo & Video,34
938,439495358,1532640,0.99,44,4.5,17+,Games,2
940,439628153,225615872,3.99,3523,4.5,4+,Entertainment,18
941,439638720,60549120,0,527,4,4+,Utilities,1
942,439852091,84338688,4.99,10368,5,4+,Health & Fitness,31
943,439873467,235259904,0,187666,4.5,4+,Games,10
944,440045374,153074688,0,503230,4.5,4+,Games,10
945,440141669,517828608,4.99,4513,4,12+,Games,1
946,440488550,99442688,4.99,125,3.5,4+,Utilities,2
947,440677948,46147584,0,29,4.5,12+,Food & Drink,2
949,440948110,91466752,0,668,4.5,17+,Photo & Video,11
950,441179131,31885312,4.99,112,4.5,12+,Entertainment,19
951,441216572,103390208,0,944,4,4+,Utilities,2
952,441457218,102964224,0,34585,4.5,12+,Photo & Video,10
953,441599491,49025024,0.99,406,4.5,4+,Education,1
954,442012681,129096704,0,60163,4,4+,Social Networking,32
955,442378070,86345728,4.99,415,4,4+,Education,11
956,442522082,1978085376,6.99,23766,4.5,17+,Games,12
957,442705759,69277696,2.99,1595,4,4+,Education,18
958,442839435,135252992,0,55950,4,12+,Entertainment,1
959,443321291,22264832,1.99,644,5,12+,Reference,1
960,443324720,10928128,2.99,0,0,4+,Education,1
962,443354861,161159168,0,16729,4.5,12+,Photo & Video,12
963,443369807,72476672,0,32499,4.5,4+,Productivity,11
964,443637419,79857664,0,141224,4.5,4+,Games,1
965,443646748,224675840,2.99,10386,4.5,4+,Health & Fitness,31
966,443904275,212208640,0,11437,3.5,4+,Social Networking,17
967,443926246,145368064,0,30,5,4+,Travel,1
968,443932954,48484352,0,4021,4.5,4+,Utilities,32
969,444062672,8093696,1.99,43,3.5,4+,Weather,1
971,444553118,125770752,9.99,1685,2.5,4+,Book,1
972,444553167,53805056,0,8324,4,4+,Business,24
973,444745181,13282304,0.99,796,5,4+,Lifestyle,5
974,444844790,209452032,0.99,86127,4.5,9+,Games,2
975,444934666,218936320,0,9109,3,12+,Social Networking,1
976,444947784,55250944,0,20988,4,4+,Entertainment,13
977,445300213,880640,3.99,0,0,4+,Finance,2
978,445338486,85049344,0,1985,4.5,17+,Social Networking,15
979,445375097,224617472,0,14844,4,17+,Entertainment,3
981,445573854,130363392,0,65,3,4+,Shopping,1
982,445791750,92713984,0,13106,4.5,9+,Games,14
983,445850671,118128640,0,44,4,4+,Finance,2
984,445996226,9162752,3.99,425,4.5,4+,Productivity,4
988,446207961,1312071680,24.99,1298,4.5,12+,Medical,7
989,446324234,214474752,0,403,3.5,17+,Games,1
990,446408493,36301672,0.99,309,4,9+,Games,1
993,446760220,507508522,13.99,5180,4.5,9+,Games,1
995,447024088,48708608,0,0,0,4+,Navigation,1
996,447149103,123644928,0.99,18259,4.5,12+,Games,1
997,447188370,203038720,0,323905,2.5,12+,Photo & Video,22
998,447313708,161202176,0,51,4.5,17+,Travel,1
1000,447444215,55156736,4.99,1294,4.5,4+,Business,9
1001,447574907,51680256,0,5,3,4+,Entertainment,2
1002,447610616,214679552,0.99,9302,4.5,9+,Games,9
1003,447689011,1344401408,0.99,153588,4.5,12+,Games,16
1004,447752317,24059904,0.99,3837,4.5,4+,Productivity,1
1005,447791438,34025472,1.99,10509,4.5,4+,Games,1
1006,447983569,14741504,2.99,4697,4.5,4+,Photo & Video,1
1007,448142450,84406272,0,27791,4.5,4+,Utilities,30
1008,448165862,156017664,0,1862,4,17+,Social Networking,1
1009,448474423,95468544,2.99,3820,4.5,4+,Health & Fitness,1
1010,448639966,109210624,0,123433,5,12+,Photo & Video,12
1012,449735650,90853376,1.99,131656,4.5,4+,Games,11
1013,449945214,140942336,0,5748,2.5,4+,Travel,1
1014,450123799,162652160,4.99,4922,4.5,4+,Reference,9
1015,450542233,124532736,0.99,63272,4.5,4+,Games,11
1016,450555662,32770048,0,130,2.5,12+,Music,1
1017,450722833,40980480,0,1933,4.5,12+,Entertainment,19
1018,450987651,4009984,0,6,3,4+,Health & Fitness,2
1019,451113455,179580928,0.99,3912,4.5,4+,Games,5
1020,451287325,235767808,1.99,1092,4,4+,Games,1
